date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,5.827000141143799,2.009000062942505,1.5989999771118164,0.4620000123977661,0.0,0.0,0.0
2016-07-01 01:00:00,5.692999839782715,0.0,0.0,0.4259999990463257,4.142000198364259,0.0,27.78700065612793
2016-07-01 02:00:00,5.1570000648498535,1.741000056266785,0.0,0.35499998927116394,0.0,1.218000054359436,27.78700065612793
2016-07-01 03:00:00,5.090000152587892,0.0,0.0,0.3910000026226044,3.806999921798706,0.0,0.0
2016-07-01 04:00:00,0.0,1.9420000314712524,1.4919999837875366,0.0,3.868000030517578,1.2790000438690186,21.947999954223643
2016-07-01 05:00:00,5.625999927520752,2.1429998874664307,1.5279999971389768,0.0,4.051000118255615,1.371000051498413,0.0
2016-07-01 06:00:00,7.166999816894531,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01 07:00:00,0.0,0.0,0.0,1.031000018119812,0.0,0.0,23.143999099731445
2016-07-01 08:00:00,5.559000015258789,0.0,0.0,0.0,0.0,0.0,21.66699981689453
2016-07-01 09:00:00,4.554999828338623,2.5450000762939453,1.919000029563904,0.0,0.0,1.371000051498413,0.0
2016-07-01 10:00:00,0.0,2.5450000762939453,0.0,0.0,2.9549999237060547,0.0,0.0
2016-07-01 11:00:00,5.760000228881836,0.0,0.0,0.0,3.441999912261963,0.0,20.118999481201172
2016-07-01 12:00:00,0.0,2.5450000762939453,0.0,0.0,0.0,0.0,19.20499992370605
2016-07-01 13:00:00,4.689000129699707,0.0,0.0,0.0,0.0,1.6139999628067017,0.0
2016-07-01 14:00:00,5.090000152587892,2.9470000267028813,2.45199990272522,0.0,2.559000015258789,1.4320000410079956,0.0
2016-07-01 15:00:00,0.0,3.1480000019073486,0.0,0.0,0.0,1.5230000019073486,17.305000305175778
2016-07-01 16:00:00,4.2199997901916495,2.4110000133514404,1.7059999704360962,0.0,0.0,1.4919999837875366,19.48600006103516
2016-07-01 17:00:00,4.75600004196167,0.0,1.6349999904632568,0.7110000252723694,3.075999975204468,0.0,19.13400077819824
2016-07-01 18:00:00,0.0,0.0,2.5230000019073486,1.2079999446868896,3.075999975204468,0.0,0.0
2016-07-01 19:00:00,5.492000102996826,0.0,2.45199990272522,0.0,3.015000104904175,1.5529999732971191,18.71199989318848
2016-07-01 20:00:00,5.357999801635742,3.0139999389648438,2.45199990272522,0.0,0.0,1.5230000019073486,17.868000030517578
2016-07-01 21:00:00,0.0,0.0,2.38100004196167,0.0,0.0,1.5230000019073486,0.0
2016-07-01 22:00:00,0.0,2.9470000267028813,2.203000068664551,1.1729999780654907,0.0,1.5230000019073486,18.009000778198242
2016-07-01 23:00:00,4.622000217437744,0.0,2.131999969482422,0.0,2.4670000076293945,1.4919999837875366,0.0
2016-07-02 00:00:00,5.223999977111816,0.0,2.700999975204468,1.315000057220459,2.437000036239624,0.0,0.0
2016-07-02 01:00:00,0.0,3.0139999389648438,2.878000020980835,1.350000023841858,0.0,1.4320000410079956,19.69700050354004
2016-07-02 02:00:00,5.1570000648498535,0.0,2.878000020980835,1.4919999837875366,2.2839999198913574,0.0,20.048999786376953
2016-07-02 03:00:00,0.0,0.0,2.9140000343322754,0.0,0.0,0.0,20.75200080871582
2016-07-02 04:00:00,4.554999828338623,3.0810000896453857,0.0,1.4919999837875366,2.193000078201294,1.4010000228881836,0.0
2016-07-02 05:00:00,0.0,3.282000064849853,3.0920000076293945,0.0,0.0,0.0,22.229999542236328
2016-07-02 06:00:00,0.0,0.0,0.0,0.0,2.984999895095825,0.0,20.26000022888184
2016-07-02 07:00:00,5.625999927520752,3.2149999141693115,0.0,0.0,0.0,0.0,0.0
2016-07-02 08:00:00,0.0,0.0,0.0,0.0,2.924000024795532,0.0,0.0
2016-07-02 09:00:00,0.0,3.2149999141693115,0.0,1.5640000104904177,2.6800000667572017,0.0,0.0
2016-07-02 10:00:00,0.0,0.0,0.0,0.0,3.0460000038146973,0.0,20.96299934387207
2016-07-02 11:00:00,0.0,0.0,8.173000335693361,0.0,3.686000108718872,0.0,0.0
2016-07-02 12:00:00,9.645000457763672,4.956999778747559,0.0,2.131999969482422,0.0,0.0,20.82299995422364
2016-07-02 13:00:00,0.0,0.0,0.0,2.559000015258789,0.0,1.7669999599456787,20.190000534057614
2016-07-02 14:00:00,8.77400016784668,0.0,0.0,2.025000095367432,2.8940000534057617,0.0,21.315000534057614
2016-07-02 15:00:00,0.0,5.1570000648498535,6.965000152587893,0.0,0.0,0.0,22.018999099731445
2016-07-02 16:00:00,0.0,4.822999954223633,7.035999774932861,0.0,2.8940000534057617,1.7669999599456787,0.0
2016-07-02 17:00:00,9.913000106811523,0.0,6.894000053405763,2.41599988937378,0.0,1.7359999418258667,25.465999603271484
2016-07-02 18:00:00,0.0,0.0,6.928999900817871,0.0,0.0,1.7970000505447388,25.88800048828125
2016-07-02 19:00:00,10.11400032043457,4.3540000915527335,0.0,0.0,3.1070001125335693,0.0,0.0
2016-07-02 20:00:00,9.979999542236328,4.152999877929688,6.573999881744385,0.0,3.4110000133514404,0.0,27.295000076293945
2016-07-02 21:00:00,9.3100004196167,4.2199997901916495,6.005000114440918,0.0,0.0,1.8580000400543213,22.229999542236328
2016-07-02 22:00:00,9.444000244140623,4.622000217437744,6.965000152587893,2.1679999828338623,0.0,1.8580000400543213,0.0
2016-07-02 23:00:00,0.0,4.287000179290772,6.822999954223633,0.0,2.58899998664856,0.0,27.295000076293945
2016-07-03 00:00:00,10.381999969482422,5.425000190734863,0.0,0.0,2.9549999237060547,1.6749999523162842,0.0
2016-07-03 01:00:00,0.0,0.0,6.716000080108643,2.8429999351501465,0.0,1.6749999523162842,0.0
2016-07-03 02:00:00,0.0,0.0,7.320000171661378,0.0,2.984999895095825,0.0,0.0
2016-07-03 03:00:00,0.0,0.0,6.822999954223633,1.9900000095367432,0.0,0.0,26.45000076293945
2016-07-03 04:00:00,0.0,4.75600004196167,7.355999946594237,2.806999921798706,2.6500000953674316,1.7970000505447388,0.0
2016-07-03 05:00:00,0.0,4.689000129699707,7.390999794006348,2.45199990272522,0.0,1.8580000400543213,24.05900001525879
2016-07-03 06:00:00,12.592000007629395,0.0,0.0,0.0,3.7160000801086426,0.0,0.0
2016-07-03 07:00:00,0.0,4.622000217437744,0.0,2.8429999351501465,0.0,0.0,0.0
2016-07-03 08:00:00,10.649999618530273,0.0,0.0,0.0,3.594000101089477,1.919000029563904,26.3799991607666
2016-07-03 09:00:00,0.0,0.0,0.0,1.6699999570846558,0.0,1.9490000009536743,0.0
2016-07-03 10:00:00,0.0,0.0,7.888999938964844,2.559000015258789,0.0,0.0,0.0
2016-07-03 11:00:00,12.123000144958494,0.0,0.0,2.486999988555908,0.0,0.0,0.0
2016-07-03 12:00:00,0.0,0.0,0.0,2.559000015258789,0.0,0.0,0.0
