date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,5.827000141143799,0.0,0.0,0.4620000123977661,0.0,0.0,0.0
2016-07-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01 02:00:00,0.0,0.0,0.0,0.0,0.0,1.218000054359436,0.0
2016-07-01 03:00:00,0.0,0.0,0.0,0.0,0.0,1.2790000438690186,0.0
2016-07-01 04:00:00,0.0,0.0,1.4919999837875366,0.0,3.868000030517578,1.2790000438690186,21.947999954223643
2016-07-01 05:00:00,0.0,2.1429998874664307,1.5279999971389768,0.5329999923706055,0.0,0.0,21.173999786376953
2016-07-01 06:00:00,0.0,0.0,0.0,0.7820000052452087,5.026000022888184,0.0,22.79199981689453
2016-07-01 07:00:00,7.434999942779541,3.282000064849853,0.0,1.031000018119812,0.0,0.0,0.0
2016-07-01 08:00:00,0.0,3.0139999389648438,0.0,1.1729999780654907,2.9549999237060547,0.0,0.0
2016-07-01 09:00:00,0.0,0.0,0.0,0.8169999718666077,0.0,0.0,0.0
2016-07-01 10:00:00,4.956999778747559,0.0,0.0,0.0,0.0,1.4919999837875366,19.979000091552734
2016-07-01 11:00:00,0.0,0.0,0.0,0.8529999852180481,0.0,0.0,0.0
2016-07-01 12:00:00,0.0,2.5450000762939453,1.812000036239624,0.8529999852180481,0.0,1.5230000019073486,0.0
2016-07-01 13:00:00,4.689000129699707,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01 14:00:00,0.0,0.0,2.45199990272522,1.350000023841858,0.0,1.4320000410079956,19.55599975585937
2016-07-01 15:00:00,0.0,3.1480000019073486,0.0,1.350000023841858,0.0,0.0,17.305000305175778
2016-07-01 16:00:00,4.2199997901916495,0.0,1.7059999704360962,0.0,2.61899995803833,1.4919999837875366,19.48600006103516
2016-07-01 17:00:00,4.75600004196167,0.0,1.6349999904632568,0.0,0.0,0.0,0.0
2016-07-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01 19:00:00,0.0,3.0139999389648438,2.45199990272522,0.0,3.015000104904175,0.0,18.71199989318848
2016-07-01 20:00:00,0.0,3.0139999389648438,0.0,0.0,0.0,1.5230000019073486,0.0
2016-07-01 21:00:00,5.090000152587892,0.0,0.0,1.2079999446868896,2.6800000667572017,0.0,0.0
2016-07-01 22:00:00,4.822999954223633,0.0,2.203000068664551,1.1729999780654907,0.0,1.5230000019073486,18.009000778198242
2016-07-01 23:00:00,4.622000217437744,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-02 00:00:00,0.0,0.0,2.700999975204468,0.0,2.437000036239624,0.0,0.0
2016-07-02 01:00:00,5.1570000648498535,0.0,2.878000020980835,0.0,0.0,0.0,0.0
2016-07-02 02:00:00,0.0,3.1480000019073486,0.0,0.0,2.2839999198913574,0.0,20.048999786376953
2016-07-02 03:00:00,5.1570000648498535,0.0,0.0,0.0,0.0,1.4010000228881836,20.75200080871582
2016-07-02 04:00:00,4.554999828338623,0.0,0.0,1.4919999837875366,0.0,0.0,21.38500022888184
2016-07-02 05:00:00,0.0,3.282000064849853,0.0,0.0,2.437000036239624,1.462000012397766,0.0
2016-07-02 06:00:00,5.492000102996826,0.0,0.0,1.4919999837875366,2.984999895095825,0.0,0.0
2016-07-02 07:00:00,5.625999927520752,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-02 08:00:00,5.559000015258789,3.282000064849853,2.594000101089477,1.6699999570846558,2.924000024795532,0.0,0.0
2016-07-02 09:00:00,5.223999977111816,0.0,2.559000015258789,0.0,2.6800000667572017,0.0,18.36100006103516
2016-07-02 10:00:00,0.0,4.956999778747559,6.644999980926514,0.0,3.0460000038146973,0.0,20.96299934387207
2016-07-02 11:00:00,11.788000106811525,5.425000190734863,0.0,0.0,3.686000108718872,1.6749999523162842,0.0
2016-07-02 12:00:00,9.645000457763672,0.0,6.751999855041504,0.0,3.1070001125335693,0.0,0.0
2016-07-02 13:00:00,0.0,5.760000228881836,7.461999893188477,2.559000015258789,0.0,0.0,0.0
2016-07-02 14:00:00,8.77400016784668,0.0,6.111999988555907,2.025000095367432,0.0,0.0,0.0
2016-07-02 15:00:00,0.0,0.0,6.965000152587893,2.45199990272522,2.7720000743865967,0.0,0.0
2016-07-02 16:00:00,0.0,0.0,0.0,0.0,0.0,1.7669999599456787,0.0
2016-07-02 17:00:00,0.0,4.822999954223633,0.0,2.41599988937378,0.0,0.0,25.465999603271484
2016-07-02 18:00:00,10.649999618530273,0.0,0.0,2.45199990272522,3.38100004196167,1.7970000505447388,25.88800048828125
2016-07-02 19:00:00,10.11400032043457,0.0,6.644999980926514,0.0,3.1070001125335693,0.0,0.0
2016-07-02 20:00:00,0.0,4.152999877929688,0.0,1.9539999961853027,3.4110000133514404,1.7669999599456787,27.295000076293945
2016-07-02 21:00:00,0.0,0.0,0.0,0.0,3.2290000915527344,1.8580000400543213,0.0
2016-07-02 22:00:00,0.0,4.622000217437744,0.0,0.0,2.9549999237060547,1.8580000400543213,0.0
2016-07-02 23:00:00,0.0,4.287000179290772,6.822999954223633,0.0,2.58899998664856,1.7359999418258667,27.295000076293945
2016-07-03 00:00:00,0.0,5.425000190734863,0.0,0.0,0.0,0.0,0.0
2016-07-03 01:00:00,9.779000282287598,5.223999977111816,0.0,2.8429999351501465,0.0,0.0,0.0
2016-07-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.34000015258789
2016-07-03 03:00:00,9.779000282287598,4.152999877929688,0.0,0.0,0.0,0.0,0.0
2016-07-03 04:00:00,10.717000007629396,4.75600004196167,0.0,0.0,2.6500000953674316,0.0,0.0
2016-07-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-03 06:00:00,12.592000007629395,0.0,0.0,2.203000068664551,3.7160000801086426,0.0,0.0
2016-07-03 07:00:00,0.0,0.0,7.888999938964844,0.0,0.0,0.0,23.636999130249023
2016-07-03 08:00:00,0.0,0.0,0.0,0.0,0.0,1.919000029563904,26.3799991607666
2016-07-03 09:00:00,0.0,0.0,6.432000160217285,1.6699999570846558,0.0,1.9490000009536743,0.0
2016-07-03 10:00:00,11.720999717712402,0.0,0.0,0.0,0.0,1.8580000400543213,28.06800079345703
2016-07-03 11:00:00,0.0,0.0,8.065999984741211,0.0,0.0,1.919000029563904,0.0
2016-07-03 12:00:00,9.979999542236328,0.0,0.0,0.0,3.2899999618530287,1.8580000400543213,0.0
2016-07-03 13:00:00,0.0,0.0,6.289999961853027,2.630000114440918,0.0,0.0,29.968000411987305
2016-07-03 14:00:00,10.180999755859377,5.425000190734863,7.177999973297119,0.0,3.075999975204468,0.0,0.0
2016-07-03 15:00:00,0.0,0.0,0.0,0.0,3.015000104904175,1.8279999494552608,0.0
2016-07-03 16:00:00,0.0,0.0,6.502999782562256,2.984999895095825,0.0,0.0,0.0
