date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,41.13000106811523,12.480999946594238,0.0,0.0,4.423999786376953,0.0,38.6619987487793
2016-07-01 01:00:00,37.52799987792969,10.13599967956543,33.93600082397461,7.532000064849853,4.434999942779541,1.2150000333786009,37.124000549316406
2016-07-01 02:00:00,0.0,0.0,0.0,9.006999969482422,2.0999999046325684,0.0,36.46500015258789
2016-07-01 03:00:00,38.95199966430664,11.895000457763672,0.0,9.435999870300293,0.0,1.2150000333786009,33.60850143432617
2016-07-01 04:00:00,38.11399841308594,11.47599983215332,35.40999984741211,9.623000144958496,0.0,0.0,31.850500106811523
2016-07-01 05:00:00,36.77399826049805,10.973999977111816,34.928001403808594,9.248000144958496,2.0360000133514404,0.0,30.53199958801269
2016-07-01 06:00:00,39.0359992980957,11.810999870300293,37.15299987792969,10.079000473022461,0.0,0.0,30.093000411987305
2016-07-01 07:00:00,39.37099838256836,0.0,0.0,0.0,2.068000078201294,0.0,29.87299919128418
2016-07-01 08:00:00,33.92599868774414,8.461000442504883,0.0,6.486999988555907,2.0150001049041752,0.0,0.0
2016-07-01 09:00:00,0.0,13.904999732971193,0.0,12.142999649047852,0.0,0.0,0.0
2016-07-01 10:00:00,35.93600082397461,9.550000190734863,0.0,8.041999816894531,1.2690000534057615,0.0,27.45599937438965
2016-07-01 11:00:00,35.76900100708008,9.465999603271484,33.93600082397461,7.9079999923706055,1.2690000534057615,0.0,0.0
2016-07-01 12:00:00,0.0,12.984000205993652,0.0,11.097999572753906,0.0,0.0,27.236499786376953
2016-07-01 13:00:00,37.025001525878906,0.0,35.73199844360352,10.427000045776367,1.3860000371932983,0.0,26.57699966430664
2016-07-01 14:00:00,39.95700073242188,13.319000244140625,38.573001861572266,0.0,1.2899999618530271,0.0,26.79700088500977
2016-07-01 15:00:00,40.29199981689453,13.487000465393065,0.0,11.875,1.2690000534057615,0.0,0.0
2016-07-01 16:00:00,40.87900161743164,13.56999969482422,39.45800018310547,11.847999572753904,1.4930000305175781,0.0,26.79700088500977
2016-07-01 17:00:00,42.1349983215332,0.0,39.24399948120117,0.0,2.7079999446868896,0.0,26.57749938964844
2016-07-01 18:00:00,42.72200012207031,13.98900032043457,0.0,11.607000350952148,2.7079999446868896,0.0,26.57749938964844
2016-07-01 19:00:00,37.361000061035156,0.0,0.0,0.0,2.7079999446868896,0.0,0.0
2016-07-01 20:00:00,41.13000106811523,12.64900016784668,37.76900100708008,10.401000022888184,0.0,0.0,0.0
2016-07-01 21:00:00,36.52299880981445,0.0,0.0,8.496999740600586,2.7079999446868896,0.0,25.69849967956543
2016-07-01 22:00:00,36.104000091552734,0.0,34.12400054931641,9.006999969482422,2.7079999446868896,0.0,25.917999267578125
2016-07-01 23:00:00,0.0,10.638999938964844,33.47999954223633,8.925999641418457,2.7079999446868896,0.0,0.0
2016-07-02 00:00:00,0.0,11.47599983215332,33.69499969482422,9.890999794006348,1.5349999666213991,0.0,25.917999267578125
2016-07-02 01:00:00,32.92100143432617,9.968000411987305,32.273998260498054,8.819000244140625,0.0,0.0,26.357500076293945
2016-07-02 02:00:00,0.0,9.550000190734863,30.3439998626709,8.496999740600586,0.0,0.0,0.0
2016-07-02 03:00:00,0.0,9.21399974822998,29.834999084472656,0.0,0.0,0.0,25.69849967956543
2016-07-02 04:00:00,30.82699966430664,9.130999565124512,29.75399971008301,0.0,0.0,0.0,25.69849967956543
2016-07-02 05:00:00,29.48600006103516,0.0,28.54800033569336,7.1570000648498535,0.0,0.0,0.0
2016-07-02 06:00:00,30.072999954223643,7.454999923706055,0.0,6.111999988555907,0.0,0.0,25.917999267578125
2016-07-02 07:00:00,33.088001251220696,8.711999893188478,30.961000442504893,0.0,0.0,0.0,0.0
